/home/stuart/coqui/kw2.aug/GfVZ9DAJNRcgspYYJ7d4CnRr6ZBH4WkPRqciKHoPcm3C6567-cbn-1-spd-t.wav,0.008565127
/home/stuart/coqui/kw2.aug/iNQ4sfsNuFULx7fpbSp8DQZ54TMoS4aUFyUJmbSafo5x18133-cbn-1-tem.wav,0.012955613
/home/stuart/coqui/kw2.aug/H5Y4EKFcBKATUtu4VNKEMA5J5m5XfVkec75DoCvMN9LM17110-cbn-1-tem-t-b.wav,0.025179485
/home/stuart/coqui/kw2.aug/UxRBENuMurAzESVese7wXaaUCQQSSfwBLdTsvcT3a7kU6117-cbn-2-pit-t.wav,0.04830763
/home/stuart/coqui/kw2.aug/3ejFWxZp7yoJRCu2hnrfBqFbseTnDce6SjjKLWAPStUk18371-cbn-1-tem-t-b.wav,0.15741733
/home/stuart/coqui/kw2.aug/QzyvuzgvK5NuLTQqk5zCoYegryA89bvu5TGYbStFLFWk6397-cbn-1-pit-t-b.wav,0.19117704
/home/stuart/coqui/kw2.aug/aQMKqyUpy2mUWbK69xU8a9A7huVeUbzBqV8U7EUGH9JA1322-cbn-1-pit.wav,0.27898204
/home/stuart/coqui/kw2.aug/HRWECcG7WrMxHUx8QgnJb8ND5W8yNNBtL8H4ydWPcM7f2431-cbn-1-tem-t.wav,0.31297535
/home/stuart/coqui/kw2.aug/RkyZ9EKEU4d4MwiEyoK4RM3iuithZoaRSarckPmPmgZ87874-cbn-2-spd-t-b.wav,0.3712386
/home/stuart/coqui/kw2.aug/eVohWoyZ7ui6nmCLaR7Jb9AQPZvep42738t464ZrGmPd8160-cbn-2-tem.wav,0.4123933
/home/stuart/coqui/kw2.aug/fSJnGHUeDzWLRVQBbF9gYVXUZZxkkQM778DVivGEs9vE212-cbn-1-tem-t.wav,0.51217294
/home/stuart/coqui/kw2.aug/2KwBUs4wzJGKqQpg5ai6eSGT6d365AuGR2WseHmW49n63323-cbn-1-tem-b.wav,0.52387124
/home/stuart/coqui/kw2.aug/JqscqkGC3QYYY6CjgQQF9vL6HHKwsvpZJfVWCYWzpcQ410523-cbn-1-pit-t-b.wav,0.55028987
/home/stuart/coqui/kw2.aug/jVAQyndj73eDSgpZ9eCAk8YQh4veZBHfPQCd4YZj4VW46276-cbn-1-tem-t.wav,0.5782646
/home/stuart/coqui/kw2.aug/agFETRHoqu422PCYj4dL2adWjp5sUhiZT934a9U3XCQD2425-cbn-1-tem-b.wav,0.5828372
/home/stuart/coqui/kw2.aug/E66PTRif3FKWZyPQXaQJDR4cUEyyRK6ogxK2K5uXXS3w6681-cbn-2-spd.wav,0.60925484
/home/stuart/coqui/kw2.aug/YV8QyhEgoRwixwCdQx3C4YgHqh9giej5d4uhWqWDcjyA6329-cbn-2-tem-b.wav,0.6296132
/home/stuart/coqui/kw2.aug/R67oymWckFWYrsnKM2ucXvbQrKouBo4W4imAzdweSBtu8911-cbn-1-tem-t.wav,0.6339506
