/home/stuart/coqui/noise2.aug/gC3LYU3KPt2WLCaZh6WUsA-405269-bld-2.wav,0.99965715
/home/stuart/coqui/noise2.aug/QBnjAeCvtvpewEunSpYkos-138135-bld-3.wav,0.9994733
/home/stuart/coqui/noise2.aug/Nkh2bSeW2q5vdKN82ta4Hk-464507-bld-3.wav,0.9985689
/home/stuart/coqui/noise2.aug/QcXPR56YEdnAYCa2hrQLYN-328039-bld-7.wav,0.99698347
/home/stuart/coqui/noise2.aug/ZDYZmgDCm2Q5DWVoTWcLab-328099-bld-3.wav,0.99679524
/home/stuart/coqui/noise2.aug/Edmtvt6UgZGoaXbjuVigCV-464507-bld-6.wav,0.99368745
/home/stuart/coqui/noise2.aug/ZCmSAVJ7KUFyRRu4Ypsbkj-379302-bld-5.wav,0.9881103
/home/stuart/coqui/noise2.aug/WefrqVdn8GftvCkNhms5dN-333159-bld-3.wav,0.9827328
/home/stuart/coqui/noise2.aug/2ybra7mLn8wSpC2cU2TpdG-440541-bld-7.wav,0.9811342
/home/stuart/coqui/noise2.aug/hXyUgWyxboVnwVDYNPEvR5-81949-bld-3.wav,0.96849996
/home/stuart/coqui/noise2.aug/BzDmm3FZFu9aSRtQSKePHo-567942-bld-5.wav,0.949289
/home/stuart/coqui/noise2.aug/CweM9cUFBTAyRcaXdvwdvS-567942-bld-4.wav,0.94451535
/home/stuart/coqui/noise2.aug/ecqUygPRmHEk8vimVbiiEB-262945-bld-6.wav,0.93468976
/home/stuart/coqui/noise2.aug/VTQV6mjWk2PuKfmEASUtqi-443897-bld-7.wav,0.92378277
/home/stuart/coqui/noise2.aug/79Ffh7UWKopJADqRJyFMsP-42-baby_pause_in_breastfeeding-bld-5.wav,0.91687965
/home/stuart/coqui/noise2.aug/AZD5MeW9St4N25FnYym7sX-8376-bld-1.wav,0.91003853
/home/stuart/coqui/noise2.aug/9ZkS5SMX9D9Mq4bcVq5JYp-79941-bld-6.wav,0.89173496
/home/stuart/coqui/noise2.aug/2MnKF5KZg3giA5HKFNxEmh-250953-bld-4.wav,0.8762098
/home/stuart/coqui/noise2.aug/HFP5HgARepHRJWj89HXiRS-208196-bld-5.wav,0.8662409
/home/stuart/coqui/noise2.aug/iUNZoJtfeotc8XE9E7rBv3-332125-bld-4.wav,0.8263
/home/stuart/coqui/noise2.aug/5WAhrbnL6YJ64WwW5AALpX-89321-bld-4.wav,0.81248486
/home/stuart/coqui/noise2.aug/2bK4Q9WaBMf6Q6uvAm7r23-82322-bld-7.wav,0.8021268
/home/stuart/coqui/noise2.aug/4CosPWY2nLdHbmc5HPee2c-405257-bld-3.wav,0.7927971
/home/stuart/coqui/noise2.aug/CsFSP7L6sCvXC2K9A7WSAN-350453-bld-1.wav,0.78687054
/home/stuart/coqui/noise2.aug/B8FMhx3VsHqihkyLs7ap6L-46972-bld-4.wav,0.77844745
/home/stuart/coqui/noise2.aug/MqRMaksUhx7W64PF8nuBEd-82322-bld-1.wav,0.7760782
/home/stuart/coqui/noise2.aug/72sw2vDjxVV6gkpGH5i2Ba-447494-bld-7.wav,0.752919
/home/stuart/coqui/noise2.aug/X8v394zUCydEEwkv4e6JL6-262945-bld-3.wav,0.74050224
/home/stuart/coqui/noise2.aug/UMrZn6cXU48PPXZkDxRe7z-539205-bld-5.wav,0.732294
/home/stuart/coqui/noise2.aug/cBEF2BBWiZnkhRSpN7sWmg-81949-bld-5.wav,0.72975147
/home/stuart/coqui/noise2.aug/nyZJeFs22GLzmwZPU96pM4-520398-bld-6.wav,0.7182326
/home/stuart/coqui/noise2.aug/4Yvfa9mkjVqqEYAcNx4n7S-440541-bld-1.wav,0.7126992
/home/stuart/coqui/noise2.aug/bwaLn9yBon8FHRMboMVSBu-474485-bld-7.wav,0.7105109
/home/stuart/coqui/noise2.aug/NyGf4p3capxkEJ9PMFb3ND-361633-bld-2.wav,0.704884
/home/stuart/coqui/noise2.aug/LAiGxeaQXWWUF8FHQ7fnZ6-123664-bld-7.wav,0.70319664
/home/stuart/coqui/noise2.aug/CF2LXXLiodyAm9DH32ktVu-262945-bld-5.wav,0.69174576
/home/stuart/coqui/noise2.aug/eE9BBqnbHvTvBVNKCMBBCe-254879-bld-5.wav,0.6866242
/home/stuart/coqui/noise2.aug/RzE4QwCj3a8GjMa3dZSvaS-257858-bld-4.wav,0.6820076
/home/stuart/coqui/noise2.aug/6zFK76HwrniN4hQEsY675v-452124-bld-3.wav,0.64037794
/home/stuart/coqui/noise2.aug/JUXG7g3HLHCj6gdrcTCPzV-554189-bld-4.wav,0.6311382
/home/stuart/coqui/noise2.aug/7xv7EPzQMaRmppF6VJ7Hr7-86734-bld-2.wav,0.6266309
/home/stuart/coqui/noise2.aug/NnfePeVQPFGZLsEHy5EJxL-524054-bld-5.wav,0.6055483
/home/stuart/coqui/noise2.aug/5JHAfAUGiVhrr5ChUpocv3-171108-bld-2.wav,0.6037916
/home/stuart/coqui/noise2.aug/24rGKFvP4KDjUdhFmM4nLh-341637-bld-3.wav,0.60209024
/home/stuart/coqui/noise2.aug/HgK2w8PQ5XVjU3iCXsYCBJ-558643-bld-2.wav,0.60084265
/home/stuart/coqui/noise2.aug/JeFsWSggxE9ftVQxHz9Wzo-232199-bld-1.wav,0.5789893
/home/stuart/coqui/noise2.aug/knCet3KyGHETaL9tFrudRM-500140-bld-5.wav,0.57869923
/home/stuart/coqui/noise2.aug/EFzcZerj5csLxJtbJLqkPw-83484-bld-7.wav,0.57527673
/home/stuart/coqui/noise2.aug/2dPDavdwXvsUjRocvLt7zK-368384-bld-6.wav,0.5697039
/home/stuart/coqui/noise2.aug/gnvgpSgLWPpTqZgDBdkpNp-501173-bld-5.wav,0.54850453
/home/stuart/coqui/noise2.aug/Xger5whvFcv4Q7uKySoGRE-106795-bld-5.wav,0.5479034
/home/stuart/coqui/noise2.aug/4BDdosg6CnrdMYCk4dC2Nx-401763-bld-7.wav,0.5447008
