/home/stuart/coqui/notkw2.aug/bMmerGosmACBm6aGJhSuGNQoEW66mvdBwz8rkYzLmNTs24226-cbn-1-pit-t-b.wav,0.841336
/home/stuart/coqui/notkw2.aug/4uDWKHPCSYMKnk3Mnw9mV8CenbCmj9XupG7RvfEJZVzE3270-cbn-1-spd.wav,0.7831406
/home/stuart/coqui/notkw2.aug/GcVP2XRFfRXvUepuAAXDhCRaCgzLdz2gtiUuXC78PiSp38469-cbn-1-spd-t.wav,0.3720676
/home/stuart/coqui/notkw2.aug/D3jtoKdt6tn2L67ExaANdieEk2z7tACJuzLZhd6mNauQ24069-cbn-1-pit-t.wav,0.31945655
/home/stuart/coqui/notkw2.aug/VE4wVMfudMshAHe4m7RhE9JnRWKCojuX6TEAVdr3ZDuB15678-cbn-1-spd-b.wav,0.27164596
/home/stuart/coqui/notkw2.aug/QYYteJvwevSzMrLPBcSpffN8cmA6yeQ9qyAf3BwDjJFo12361-cbn-1-pit-t.wav,0.21318178
/home/stuart/coqui/notkw2.aug/GUBSWPfjsjsqwuELRAu2sLd4Yw8f6SgnymqzoEYUMyYM26016-cbn-1-tem-b.wav,0.18041182
/home/stuart/coqui/notkw2.aug/HsfepFwTVWqR6KDwfRXZWMEA74avNxyuZhVqXeuSLVHA441-cbn-1-pit.wav,0.15245065
/home/stuart/coqui/notkw2.aug/k8KcJz6sQSXh4by56Vb9DQ9dhvQfjGVN6q3MQjYkAeL530272-cbn-1-tem-b.wav,0.14792253
/home/stuart/coqui/notkw2.aug/8QYfypSEcsGaKo78uMpjRdW7hSisFbYoYkJENhaydWYV33950-cbn-1-tem-t.wav,0.1410199
/home/stuart/coqui/notkw2.aug/dteagA2tPYfiR7y3Terwt9cU5vFvsswuiK8XzTJa5VEj11515-cbn-1-tem.wav,0.13911179
/home/stuart/coqui/notkw2.aug/GhdwRs4oBfoE3fgJr2MEiQX5BHoAPwQMVYbhqw8drN8224873-cbn-1-tem-b.wav,0.1210358
