/home/stuart/coqui/falsekw2.aug/8StbqQja2eN2Kr2AFsomMsEJKgBuEieKd9fWQCKGMEJV34310-cbn-2-tem-b.wav,0.0000824209
/home/stuart/coqui/falsekw2.aug/bgUBQjDrD8K3WJwGrXjrgbbHtbF5cHcFuZMk66EDSVLS23362-cbn-2-spd-t.wav,0.0042073946
/home/stuart/coqui/falsekw2.aug/YrNQZy8r6FLNu23VZcrACsKgHJ7UPsFetDV4BsCk6TeH21370-cbn-1-tem-t.wav,0.004424287
/home/stuart/coqui/falsekw2.aug/AKKf8JuzRfhwf4ZEhftbr3MEZKnLaD4W85oWuBpHsjCo3783-cbn-1-tem-b.wav,0.00916072
/home/stuart/coqui/falsekw2.aug/myDv3gMQaZABM9FhJyZMBuSeEyn5XQrc4Cr5GocmJxTy1783-cbn-1-pit.wav,0.00917953
/home/stuart/coqui/falsekw2.aug/2jPLEcQDfAnxzmDfRg9cDkSMdw7DN6sZ3Dw5vcKtLdhM29441-cbn-2-pit-t.wav,0.010693514
/home/stuart/coqui/falsekw2.aug/Ku7XvgTXAoBpzpgrGFWfLCb9MdCTswaSUcXXaHQs6Tg634309-cbn-2-spd.wav,0.0114795
/home/stuart/coqui/falsekw2.aug/5GvePb4FJnif5j7xGnsHZ8gW9J5wpxbfkpgQoCHgchxA27117-cbn-2-tem.wav,0.01199715
/home/stuart/coqui/falsekw2.aug/o8TqAr33N6eUmRUeT9EFXf5biiVrRjb9Eaw4ck9VqBNQ27489-cbn-1-spd-t-b.wav,0.025286576
/home/stuart/coqui/falsekw2.aug/AjnbgiCZxi9QVqLPuAhLQcULCvUFhzJNKPcTcDHwpPZz29454-cbn-2-spd-b.wav,0.029017273
/home/stuart/coqui/falsekw2.aug/nQrrVn8tWSeDsbmWU7iwZLCdH9kBqqH7A2J9orQe5eTd1477-cbn-1-tem-b.wav,0.036043208
/home/stuart/coqui/falsekw2.aug/oGFdJTG7ukGsZWynWJd8xpbGP2qZrMWddapDgERijD9X34232-cbn-2-spd.wav,0.04059372
/home/stuart/coqui/falsekw2.aug/5NukqmST4QJsb9GVvY3CeYNUHw5xVUVaFwQJTbefy9tW13443-cbn-1-spd.wav,0.040836077
/home/stuart/coqui/falsekw2.aug/KuZH3aBrVRDnyBZ4rZNLd9QDt5WZ6S93fx36TPhXfMrM28280-cbn-1-tem-b.wav,0.050015777
/home/stuart/coqui/falsekw2.aug/fVorKkBDZyNyqPyJynXW8GK6papfcxQkho9shu9oY5xp27580-cbn-1-tem-t-b.wav,0.051674347
/home/stuart/coqui/falsekw2.aug/eVLVZSGB6VeuQUbPbnFJmNYRDBS3iye4vkVj6nv4pYfL28284-cbn-1-spd-b.wav,0.058087867
